in s,C1 in V
-2.807380E-03,9.66797E-02
-2.807334E-03,4.78516E-02
-2.807288E-03,-9.76562E-04
-2.807242E-03,4.78516E-02
-2.807196E-03,9.66797E-02
-2.807150E-03,-9.86328E-02
-2.807104E-03,-4.98047E-02
-2.807058E-03,-4.98047E-02
-2.807012E-03,-9.76562E-04
-2.806966E-03,9.66797E-02
-2.806920E-03,-9.76562E-04
-2.806874E-03,-9.76562E-04
-2.806828E-03,9.66797E-02
-2.806782E-03,4.78516E-02
-2.806736E-03,4.78516E-02
-2.806690E-03,-9.76562E-04
-2.806644E-03,-4.98047E-02
-2.806598E-03,4.78516E-02
-2.806552E-03,-4.98047E-02
-2.806506E-03,-9.76562E-04
-2.806460E-03,9.66797E-02
-2.806414E-03,-4.98047E-02
-2.806368E-03,9.66797E-02
-2.806322E-03,-9.76562E-04
-2.806276E-03,-9.76562E-04
-2.806230E-03,2.43164E-01
-2.806184E-03,4.78516E-02
-2.806138E-03,9.66797E-02
-2.806092E-03,1.45508E-01
-2.806046E-03,4.78516E-02
-2.806000E-03,-4.98047E-02
-2.805954E-03,2.43164E-01
-2.805908E-03,9.66797E-02
-2.805862E-03,4.78516E-02
-2.805816E-03,-9.76562E-04
-2.805770E-03,-9.76562E-04
-2.805724E-03,9.66797E-02
-2.805678E-03,9.66797E-02
-2.805632E-03,9.66797E-02
-2.805586E-03,-4.98047E-02
-2.805540E-03,-9.86328E-02
-2.805494E-03,1.94336E-01
-2.805448E-03,1.45508E-01
-2.805402E-03,4.78516E-02
-2.805356E-03,9.66797E-02
-2.805310E-03,-4.98047E-02
-2.805264E-03,-9.76562E-04
-2.805218E-03,9.66797E-02
-2.805172E-03,9.66797E-02
-2.805126E-03,4.78516E-02
-2.805080E-03,4.78516E-02
-2.805034E-03,4.78516E-02
-2.804988E-03,1.45508E-01
-2.804942E-03,9.66797E-02
-2.804896E-03,1.45508E-01
-2.804850E-03,-9.86328E-02
-2.804804E-03,-9.86328E-02
-2.804758E-03,9.66797E-02
-2.804712E-03,4.78516E-02
-2.804666E-03,-9.86328E-02
-2.804620E-03,9.66797E-02
-2.804574E-03,-9.76562E-04
-2.804528E-03,-4.98047E-02
-2.804482E-03,9.66797E-02
-2.804436E-03,1.45508E-01
-2.804390E-03,-9.76562E-04
-2.804344E-03,-9.86328E-02
-2.804298E-03,4.78516E-02
-2.804252E-03,4.78516E-02
-2.804206E-03,9.66797E-02
-2.804160E-03,9.66797E-02
-2.804114E-03,-9.76562E-04
-2.804068E-03,4.78516E-02
-2.804022E-03,4.78516E-02
-2.803976E-03,4.78516E-02
-2.803930E-03,-4.98047E-02
-2.803884E-03,4.78516E-02
-2.803838E-03,-9.76562E-04
-2.803792E-03,9.66797E-02
-2.803746E-03,9.66797E-02
-2.803700E-03,-9.76562E-04
-2.803654E-03,9.66797E-02
-2.803608E-03,4.78516E-02
-2.803562E-03,-9.76562E-04
-2.803516E-03,1.45508E-01
-2.803470E-03,-9.76562E-04
-2.803424E-03,1.94336E-01
-2.803378E-03,-4.98047E-02
-2.803332E-03,-4.98047E-02
-2.803286E-03,4.78516E-02
-2.803240E-03,9.66797E-02
-2.803194E-03,4.78516E-02
-2.803148E-03,2.43164E-01
-2.803102E-03,9.66797E-02
-2.803056E-03,4.78516E-02
-2.803010E-03,9.66797E-02
-2.802964E-03,4.78516E-02
-2.802918E-03,-9.76562E-04
-2.802872E-03,-4.98047E-02
-2.802826E-03,-9.76562E-04
-2.802780E-03,4.78516E-02
-2.802734E-03,2.43164E-01
-2.802688E-03,1.45508E-01
-2.802642E-03,-4.98047E-02
-2.802596E-03,-1.47461E-01
-2.802550E-03,9.66797E-02
-2.802504E-03,-9.76562E-04
-2.802458E-03,-4.98047E-02
-2.802412E-03,-9.76562E-04
-2.802366E-03,-4.98047E-02
-2.802320E-03,-9.76562E-04
-2.802274E-03,9.66797E-02
-2.802228E-03,1.45508E-01
-2.802182E-03,4.78516E-02
-2.802136E-03,4.78516E-02
-2.802090E-03,9.66797E-02
-2.802044E-03,9.66797E-02
-2.801998E-03,-9.86328E-02
-2.801952E-03,1.45508E-01
-2.801906E-03,-4.98047E-02
-2.801860E-03,4.78516E-02
-2.801814E-03,1.94336E-01
-2.801768E-03,4.78516E-02
-2.801722E-03,-9.76562E-04
-2.801676E-03,-9.76562E-04
-2.801630E-03,1.45508E-01
-2.801584E-03,9.66797E-02
-2.801538E-03,1.94336E-01
-2.801492E-03,9.66797E-02
-2.801446E-03,4.78516E-02
-2.801400E-03,4.78516E-02
-2.801354E-03,-9.86328E-02
-2.801308E-03,-9.76562E-04
-2.801262E-03,-4.98047E-02
-2.801216E-03,4.78516E-02
-2.801170E-03,9.66797E-02
-2.801124E-03,-9.86328E-02
-2.801078E-03,-9.76562E-04
-2.801032E-03,-9.86328E-02
-2.800986E-03,4.78516E-02
-2.800940E-03,-9.86328E-02
-2.800894E-03,-9.76562E-04
-2.800848E-03,9.66797E-02
-2.800802E-03,9.66797E-02
-2.800756E-03,2.43164E-01
-2.800710E-03,-9.76562E-04
-2.800664E-03,4.78516E-02
-2.800618E-03,-9.76562E-04
-2.800572E-03,-4.98047E-02
-2.800526E-03,1.94336E-01
-2.800480E-03,-9.76562E-04
-2.800434E-03,-9.76562E-04
-2.800388E-03,-4.98047E-02
-2.800342E-03,-9.76562E-04
-2.800296E-03,9.66797E-02
-2.800250E-03,-9.86328E-02
-2.800204E-03,9.66797E-02
-2.800158E-03,-4.98047E-02
-2.800112E-03,-9.76562E-04
-2.800066E-03,9.66797E-02
-2.800020E-03,1.45508E-01
-2.799974E-03,9.66797E-02
-2.799928E-03,-9.76562E-04
-2.799882E-03,-9.86328E-02
-2.799836E-03,-4.98047E-02
-2.799790E-03,-9.76562E-04
-2.799744E-03,9.66797E-02
-2.799698E-03,9.66797E-02
-2.799652E-03,-4.98047E-02
-2.799606E-03,-4.98047E-02
-2.799560E-03,-4.98047E-02
-2.799514E-03,-9.86328E-02
-2.799468E-03,4.78516E-02
-2.799422E-03,9.66797E-02
-2.799376E-03,4.78516E-02
-2.799330E-03,1.45508E-01
-2.799284E-03,9.66797E-02
-2.799238E-03,-9.76562E-04
-2.799192E-03,-9.76562E-04
-2.799146E-03,9.66797E-02
-2.799100E-03,4.78516E-02
-2.799054E-03,4.78516E-02
-2.799008E-03,-9.86328E-02
-2.798962E-03,9.66797E-02
-2.798916E-03,4.78516E-02
-2.798870E-03,-4.98047E-02
-2.798824E-03,-9.76562E-04
-2.798778E-03,-4.98047E-02
-2.798732E-03,4.78516E-02
-2.798686E-03,4.78516E-02
-2.798640E-03,1.45508E-01
-2.798594E-03,9.66797E-02
-2.798548E-03,4.78516E-02
-2.798502E-03,-4.98047E-02
-2.798456E-03,4.78516E-02
-2.798410E-03,1.94336E-01
-2.798364E-03,-4.98047E-02
-2.798318E-03,-9.76562E-04
-2.798272E-03,4.78516E-02
-2.798226E-03,-9.76562E-04
-2.798180E-03,-9.76562E-04
-2.798134E-03,9.66797E-02
-2.798088E-03,4.78516E-02
-2.798042E-03,-9.86328E-02
-2.797996E-03,-9.76562E-04
-2.797950E-03,-9.76562E-04
-2.797904E-03,-9.86328E-02
-2.797858E-03,4.78516E-02
-2.797812E-03,4.78516E-02
-2.797766E-03,-1.96289E-01
-2.797720E-03,-9.76562E-04
-2.797674E-03,-9.76562E-04
-2.797628E-03,9.66797E-02
-2.797582E-03,-9.76562E-04
-2.797536E-03,4.78516E-02
-2.797490E-03,-4.98047E-02
-2.797444E-03,4.78516E-02
-2.797398E-03,9.66797E-02
-2.797352E-03,9.66797E-02
-2.797306E-03,-4.98047E-02
-2.797260E-03,4.78516E-02
-2.797214E-03,-9.76562E-04
-2.797168E-03,4.78516E-02
-2.797122E-03,-9.86328E-02
-2.797076E-03,1.94336E-01
-2.797030E-03,9.66797E-02
-2.796984E-03,-9.76562E-04
-2.796938E-03,-9.76562E-04
-2.796892E-03,9.66797E-02
-2.796846E-03,4.78516E-02
-2.796800E-03,9.66797E-02
-2.796754E-03,4.78516E-02
-2.796708E-03,9.66797E-02
-2.796662E-03,9.66797E-02
-2.796616E-03,-4.98047E-02
-2.796570E-03,-9.76562E-04
-2.796524E-03,-9.76562E-04
-2.796478E-03,-9.76562E-04
-2.796432E-03,4.78516E-02
-2.796386E-03,9.66797E-02
-2.796340E-03,9.66797E-02
-2.796294E-03,4.78516E-02
-2.796248E-03,-4.98047E-02
-2.796202E-03,9.66797E-02
-2.796156E-03,-9.76562E-04
-2.796110E-03,-4.98047E-02
-2.796064E-03,9.66797E-02
-2.796018E-03,-4.98047E-02
-2.795972E-03,-9.76562E-04
-2.795926E-03,9.66797E-02
-2.795880E-03,-4.98047E-02
-2.795834E-03,-4.98047E-02
-2.795788E-03,4.78516E-02
-2.795742E-03,9.66797E-02
-2.795696E-03,9.66797E-02
-2.795650E-03,4.78516E-02
-2.795604E-03,9.66797E-02
-2.795558E-03,-1.96289E-01
-2.795512E-03,4.78516E-02
-2.795466E-03,-9.76562E-04
-2.795420E-03,9.66797E-02
-2.795374E-03,4.78516E-02
-2.795328E-03,4.78516E-02
-2.795282E-03,-4.98047E-02
-2.795236E-03,-9.76562E-04
-2.795190E-03,9.66797E-02
-2.795144E-03,-9.86328E-02
-2.795098E-03,-4.98047E-02
-2.795052E-03,9.66797E-02
-2.795006E-03,-4.98047E-02
-2.794960E-03,4.78516E-02
-2.794914E-03,9.66797E-02
-2.794868E-03,-9.76562E-04
-2.794822E-03,4.78516E-02
-2.794776E-03,-9.76562E-04
-2.794730E-03,-9.76562E-04
-2.794684E-03,4.78516E-02
-2.794638E-03,-9.76562E-04
-2.794592E-03,1.45508E-01
-2.794546E-03,-9.86328E-02
-2.794500E-03,-9.76562E-04
-2.794454E-03,9.66797E-02
-2.794408E-03,-9.86328E-02
-2.794362E-03,-9.76562E-04
-2.794316E-03,4.78516E-02
-2.794270E-03,-4.98047E-02
-2.794224E-03,4.78516E-02
-2.794178E-03,-4.98047E-02
-2.794132E-03,9.66797E-02
-2.794086E-03,4.78516E-02
-2.794040E-03,-9.76562E-04
-2.793994E-03,-9.76562E-04
-2.793948E-03,4.78516E-02
-2.793902E-03,9.66797E-02
-2.793856E-03,9.66797E-02
-2.793810E-03,-9.76562E-04
-2.793764E-03,-4.98047E-02
-2.793718E-03,4.78516E-02
-2.793672E-03,4.78516E-02
-2.793626E-03,-4.98047E-02
-2.793580E-03,9.66797E-02
-2.793534E-03,-4.98047E-02
-2.793488E-03,1.45508E-01
-2.793442E-03,9.66797E-02
-2.793396E-03,4.78516E-02
-2.793350E-03,4.78516E-02
-2.793304E-03,-9.76562E-04
-2.793258E-03,-4.98047E-02
-2.793212E-03,1.45508E-01
-2.793166E-03,9.66797E-02
-2.793120E-03,4.78516E-02
-2.793074E-03,-4.98047E-02
-2.793028E-03,-9.86328E-02
-2.792982E-03,9.66797E-02
-2.792936E-03,-9.76562E-04
-2.792890E-03,-9.76562E-04
-2.792844E-03,4.78516E-02
-2.792798E-03,1.94336E-01
-2.792752E-03,-9.76562E-04
-2.792706E-03,9.66797E-02
-2.792660E-03,9.66797E-02
-2.792614E-03,4.78516E-02
-2.792568E-03,4.78516E-02
-2.792522E-03,-4.98047E-02
-2.792476E-03,9.66797E-02
-2.792430E-03,4.78516E-02
-2.792384E-03,9.66797E-02
-2.792338E-03,-4.98047E-02
-2.792292E-03,4.78516E-02
-2.792246E-03,1.94336E-01
-2.792200E-03,4.78516E-02
-2.792154E-03,-9.76562E-04
-2.792108E-03,4.78516E-02
-2.792062E-03,-4.98047E-02
-2.792016E-03,4.78516E-02
-2.791970E-03,-9.76562E-04
-2.791924E-03,9.66797E-02
-2.791878E-03,-9.76562E-04
-2.791832E-03,-9.76562E-04
-2.791786E-03,-4.98047E-02
-2.791740E-03,4.78516E-02
-2.791694E-03,1.45508E-01
-2.791648E-03,-9.76562E-04
-2.791602E-03,-4.98047E-02
-2.791556E-03,-9.76562E-04
-2.791510E-03,2.43164E-01
-2.791464E-03,-4.98047E-02
-2.791418E-03,-9.76562E-04
-2.791372E-03,1.45508E-01
-2.791326E-03,-9.86328E-02
-2.791280E-03,4.78516E-02
-2.791234E-03,4.78516E-02
-2.791188E-03,2.43164E-01
-2.791142E-03,-4.98047E-02
-2.791096E-03,-9.76562E-04
-2.791050E-03,4.78516E-02
-2.791004E-03,-9.76562E-04
-2.790958E-03,9.66797E-02
-2.790912E-03,-9.86328E-02
-2.790866E-03,-9.86328E-02
-2.790820E-03,-9.86328E-02
-2.790774E-03,9.66797E-02
-2.790728E-03,9.66797E-02
-2.790682E-03,4.78516E-02
-2.790636E-03,9.66797E-02
-2.790590E-03,4.78516E-02
-2.790544E-03,9.66797E-02
-2.790498E-03,-9.76562E-04
-2.790452E-03,9.66797E-02
-2.790406E-03,9.66797E-02
-2.790360E-03,4.78516E-02
-2.790314E-03,-9.76562E-04
-2.790268E-03,-9.76562E-04
-2.790222E-03,1.94336E-01
-2.790176E-03,4.78516E-02
-2.790130E-03,4.78516E-02
-2.790084E-03,4.78516E-02
-2.790038E-03,4.78516E-02
-2.789992E-03,9.66797E-02
-2.789946E-03,9.66797E-02
-2.789900E-03,9.66797E-02
-2.789854E-03,-9.76562E-04
-2.789808E-03,1.45508E-01
-2.789762E-03,2.43164E-01
-2.789716E-03,4.78516E-02
-2.789670E-03,-4.98047E-02
-2.789624E-03,-4.98047E-02
-2.789578E-03,4.78516E-02
-2.789532E-03,-4.98047E-02
-2.789486E-03,9.66797E-02
-2.789440E-03,4.78516E-02
-2.789394E-03,9.66797E-02
-2.789348E-03,9.66797E-02
-2.789302E-03,9.66797E-02
-2.789256E-03,-9.76562E-04
-2.789210E-03,4.78516E-02
-2.789164E-03,-4.98047E-02
-2.789118E-03,-9.76562E-04
-2.789072E-03,-9.76562E-04
-2.789026E-03,9.66797E-02
-2.788980E-03,1.45508E-01
-2.788934E-03,-4.98047E-02
-2.788888E-03,-1.47461E-01
-2.788842E-03,9.66797E-02
-2.788796E-03,9.66797E-02
-2.788750E-03,4.78516E-02
-2.788704E-03,-9.76562E-04
-2.788658E-03,-9.76562E-04
-2.788612E-03,-9.76562E-04
-2.788566E-03,4.78516E-02
-2.788520E-03,-9.86328E-02
-2.788474E-03,-9.86328E-02
-2.788428E-03,-9.76562E-04
-2.788382E-03,-9.86328E-02
-2.788336E-03,-9.76562E-04
-2.788290E-03,1.45508E-01
-2.788244E-03,1.94336E-01
-2.788198E-03,-4.98047E-02
-2.788152E-03,-9.76562E-04
-2.788106E-03,4.78516E-02
-2.788060E-03,-9.86328E-02
-2.788014E-03,1.94336E-01
-2.787968E-03,1.45508E-01
-2.787922E-03,9.66797E-02
-2.787876E-03,-9.76562E-04
-2.787830E-03,9.66797E-02
-2.787784E-03,-4.98047E-02
-2.787738E-03,-4.98047E-02
-2.787692E-03,-4.98047E-02
-2.787646E-03,-4.98047E-02
-2.787600E-03,9.66797E-02
-2.787554E-03,-9.76562E-04
-2.787508E-03,1.94336E-01
-2.787462E-03,9.66797E-02
-2.787416E-03,-4.98047E-02
-2.787370E-03,4.78516E-02
-2.787324E-03,-9.86328E-02
-2.787278E-03,-9.76562E-04
-2.787232E-03,4.78516E-02
-2.787186E-03,-4.98047E-02
-2.787140E-03,2.43164E-01
-2.787094E-03,1.45508E-01
-2.787048E-03,-4.98047E-02
-2.787002E-03,-9.76562E-04
-2.786956E-03,-9.76562E-04
-2.786910E-03,-4.98047E-02
-2.786864E-03,9.66797E-02
-2.786818E-03,1.45508E-01
-2.786772E-03,9.66797E-02
-2.786726E-03,4.78516E-02
-2.786680E-03,4.78516E-02
-2.786634E-03,4.78516E-02
-2.786588E-03,-9.86328E-02
-2.786542E-03,-9.76562E-04
-2.786496E-03,-4.98047E-02
-2.786450E-03,9.66797E-02
-2.786404E-03,-9.86328E-02
-2.786358E-03,9.66797E-02
-2.786312E-03,4.78516E-02
-2.786266E-03,9.66797E-02
-2.786220E-03,4.78516E-02
-2.786174E-03,-4.98047E-02
-2.786128E-03,4.78516E-02
-2.786082E-03,4.78516E-02
-2.786036E-03,1.45508E-01
-2.785990E-03,-4.98047E-02
-2.785944E-03,9.66797E-02
-2.785898E-03,-9.86328E-02
-2.785852E-03,4.78516E-02
-2.785806E-03,9.66797E-02
-2.785760E-03,-9.76562E-04
-2.785714E-03,-9.86328E-02
-2.785668E-03,4.78516E-02
-2.785622E-03,4.78516E-02
-2.785576E-03,-9.86328E-02
-2.785530E-03,4.78516E-02
-2.785484E-03,4.78516E-02
-2.785438E-03,-9.86328E-02
-2.785392E-03,9.66797E-02
-2.785346E-03,9.66797E-02
-2.785300E-03,9.66797E-02
-2.785254E-03,1.45508E-01
-2.785208E-03,-9.76562E-04
-2.785162E-03,4.78516E-02
-2.785116E-03,4.78516E-02
-2.785070E-03,-9.86328E-02
-2.785024E-03,9.66797E-02
-2.784978E-03,-9.76562E-04
-2.784932E-03,-9.76562E-04
-2.784886E-03,9.66797E-02
-2.784840E-03,-9.76562E-04
-2.784794E-03,-1.47461E-01
-2.784748E-03,9.66797E-02
-2.784702E-03,4.78516E-02
-2.784656E-03,-9.76562E-04
-2.784610E-03,9.66797E-02
-2.784564E-03,9.66797E-02
-2.784518E-03,-4.98047E-02
-2.784472E-03,4.78516E-02
-2.784426E-03,9.66797E-02
-2.784380E-03,-9.86328E-02
-2.784334E-03,9.66797E-02
-2.784288E-03,-9.76562E-04
-2.784242E-03,4.78516E-02
-2.784196E-03,-9.76562E-04
-2.784150E-03,9.66797E-02
-2.784104E-03,9.66797E-02
-2.784058E-03,1.45508E-01
-2.784012E-03,-9.76562E-04
-2.783966E-03,-9.76562E-04
-2.783920E-03,4.78516E-02
-2.783874E-03,1.94336E-01
-2.783828E-03,-4.98047E-02
-2.783782E-03,9.66797E-02
-2.783736E-03,-1.96289E-01
-2.783690E-03,9.66797E-02
-2.783644E-03,-9.76562E-04
-2.783598E-03,9.66797E-02
-2.783552E-03,9.66797E-02
-2.783506E-03,-9.76562E-04
-2.783460E-03,4.78516E-02
-2.783414E-03,9.66797E-02
-2.783368E-03,-4.98047E-02
-2.783322E-03,-9.86328E-02
-2.783276E-03,1.94336E-01
-2.783230E-03,9.66797E-02
-2.783184E-03,-9.76562E-04
-2.783138E-03,9.66797E-02
-2.783092E-03,4.78516E-02
-2.783046E-03,4.78516E-02
-2.783000E-03,-4.98047E-02
-2.782954E-03,9.66797E-02
-2.782908E-03,4.78516E-02
-2.782862E-03,4.78516E-02
-2.782816E-03,4.78516E-02
-2.782770E-03,-4.98047E-02
-2.782724E-03,9.66797E-02
-2.782678E-03,9.66797E-02
-2.782632E-03,-9.76562E-04
-2.782586E-03,-1.47461E-01
-2.782540E-03,1.45508E-01
-2.782494E-03,-9.86328E-02
-2.782448E-03,-4.98047E-02
-2.782402E-03,9.66797E-02
-2.782356E-03,9.66797E-02
-2.782310E-03,4.78516E-02
-2.782264E-03,-9.76562E-04
-2.782218E-03,4.78516E-02
-2.782172E-03,1.45508E-01
-2.782126E-03,1.45508E-01
-2.782080E-03,9.66797E-02
-2.782034E-03,-9.76562E-04
-2.781988E-03,9.66797E-02
-2.781942E-03,4.78516E-02
-2.781896E-03,4.78516E-02
-2.781850E-03,9.66797E-02
-2.781804E-03,4.78516E-02
-2.781758E-03,-4.98047E-02
-2.781712E-03,9.66797E-02
-2.781666E-03,9.66797E-02
-2.781620E-03,9.66797E-02
-2.781574E-03,-9.76562E-04
-2.781528E-03,-4.98047E-02
-2.781482E-03,9.66797E-02
-2.781436E-03,9.66797E-02
-2.781390E-03,-4.98047E-02
-2.781344E-03,-4.98047E-02
-2.781298E-03,4.78516E-02
-2.781252E-03,-4.98047E-02
-2.781206E-03,1.45508E-01
-2.781160E-03,4.78516E-02
-2.781114E-03,-9.86328E-02
-2.781068E-03,4.78516E-02
-2.781022E-03,-4.98047E-02
-2.780976E-03,9.66797E-02
-2.780930E-03,-9.76562E-04
-2.780884E-03,4.78516E-02
-2.780838E-03,4.78516E-02
-2.780792E-03,4.78516E-02
-2.780746E-03,9.66797E-02
-2.780700E-03,-9.76562E-04
-2.780654E-03,9.66797E-02
-2.780608E-03,-9.76562E-04
-2.780562E-03,-9.76562E-04
-2.780516E-03,-4.98047E-02
-2.780470E-03,9.66797E-02
-2.780424E-03,4.78516E-02
-2.780378E-03,1.45508E-01
-2.780332E-03,4.78516E-02
-2.780286E-03,1.94336E-01
-2.780240E-03,9.66797E-02
-2.780194E-03,9.66797E-02
-2.780148E-03,9.66797E-02
-2.780102E-03,-9.76562E-04
-2.780056E-03,4.78516E-02
-2.780010E-03,9.66797E-02
-2.779964E-03,2.43164E-01
-2.779918E-03,4.78516E-02
-2.779872E-03,1.45508E-01
-2.779826E-03,4.78516E-02
-2.779780E-03,9.66797E-02
-2.779734E-03,4.78516E-02
-2.779688E-03,4.78516E-02
-2.779642E-03,4.78516E-02
-2.779596E-03,-4.98047E-02
-2.779550E-03,-9.76562E-04
-2.779504E-03,4.78516E-02
-2.779458E-03,-4.98047E-02
-2.779412E-03,1.94336E-01
-2.779366E-03,4.78516E-02
-2.779320E-03,1.45508E-01
-2.779274E-03,4.78516E-02
-2.779228E-03,4.78516E-02
-2.779182E-03,-4.98047E-02
-2.779136E-03,4.78516E-02
-2.779090E-03,4.78516E-02
-2.779044E-03,-4.98047E-02
-2.778998E-03,9.66797E-02
-2.778952E-03,-4.98047E-02
-2.778906E-03,-4.98047E-02
-2.778860E-03,-9.76562E-04
-2.778814E-03,-9.76562E-04
-2.778768E-03,4.78516E-02
-2.778722E-03,4.78516E-02
-2.778676E-03,4.78516E-02
-2.778630E-03,-9.76562E-04
-2.778584E-03,4.78516E-02
-2.778538E-03,-4.98047E-02
-2.778492E-03,4.78516E-02
-2.778446E-03,2.43164E-01
-2.778400E-03,-4.98047E-02
-2.778354E-03,-9.76562E-04
-2.778308E-03,-9.86328E-02
-2.778262E-03,1.45508E-01
-2.778216E-03,-9.76562E-04
-2.778170E-03,9.66797E-02
-2.778124E-03,9.66797E-02
-2.778078E-03,4.78516E-02
-2.778032E-03,1.45508E-01
-2.777986E-03,4.78516E-02
-2.777940E-03,9.66797E-02
-2.777894E-03,-9.76562E-04
-2.777848E-03,4.78516E-02
-2.777802E-03,-9.86328E-02
-2.777756E-03,-9.76562E-04
-2.777710E-03,9.66797E-02
-2.777664E-03,4.78516E-02
-2.777618E-03,-9.76562E-04
-2.777572E-03,-4.98047E-02
-2.777526E-03,9.66797E-02
-2.777480E-03,-4.98047E-02
-2.777434E-03,-9.76562E-04
-2.777388E-03,4.78516E-02
-2.777342E-03,-9.76562E-04
-2.777296E-03,-4.98047E-02
-2.777250E-03,-9.76562E-04
-2.777204E-03,4.78516E-02
-2.777158E-03,4.78516E-02
-2.777112E-03,4.78516E-02
-2.777066E-03,9.66797E-02
-2.777020E-03,-9.76562E-04
-2.776974E-03,9.66797E-02
-2.776928E-03,-4.98047E-02
-2.776882E-03,-4.98047E-02
-2.776836E-03,-4.98047E-02
-2.776790E-03,1.94336E-01
-2.776744E-03,-9.86328E-02
-2.776698E-03,9.66797E-02
-2.776652E-03,-9.76562E-04
-2.776606E-03,-2.45117E-01
-2.776560E-03,-9.86328E-02
-2.776514E-03,-4.98047E-02
-2.776468E-03,9.66797E-02
-2.776422E-03,4.78516E-02
-2.776376E-03,4.78516E-02
-2.776330E-03,4.78516E-02
-2.776284E-03,4.78516E-02
-2.776238E-03,4.78516E-02
-2.776192E-03,9.66797E-02
-2.776146E-03,-4.98047E-02
-2.776100E-03,4.78516E-02
-2.776054E-03,1.45508E-01
-2.776008E-03,4.78516E-02
-2.775962E-03,-4.98047E-02
-2.775916E-03,9.66797E-02
-2.775870E-03,-1.47461E-01
-2.775824E-03,-9.76562E-04
-2.775778E-03,9.66797E-02
-2.775732E-03,1.45508E-01
-2.775686E-03,4.78516E-02
-2.775640E-03,-2.45117E-01
-2.775594E-03,4.78516E-02
-2.775548E-03,9.66797E-02
-2.775502E-03,-9.76562E-04
-2.775456E-03,4.78516E-02
-2.775410E-03,-4.98047E-02
-2.775364E-03,4.78516E-02
-2.775318E-03,9.66797E-02
-2.775272E-03,-9.76562E-04
-2.775226E-03,-4.98047E-02
-2.775180E-03,9.66797E-02
-2.775134E-03,-9.76562E-04
-2.775088E-03,9.66797E-02
-2.775042E-03,-4.98047E-02
-2.774996E-03,4.78516E-02
-2.774950E-03,-4.98047E-02
-2.774904E-03,-9.76562E-04
-2.774858E-03,-9.76562E-04
-2.774812E-03,9.66797E-02
-2.774766E-03,4.78516E-02
-2.774720E-03,-9.76562E-04
-2.774674E-03,4.78516E-02
-2.774628E-03,4.78516E-02
-2.774582E-03,4.78516E-02
-2.774536E-03,-9.76562E-04
-2.774490E-03,-9.76562E-04
-2.774444E-03,1.94336E-01
-2.774398E-03,4.78516E-02
-2.774352E-03,9.66797E-02
-2.774306E-03,-4.98047E-02
-2.774260E-03,1.94336E-01
-2.774214E-03,4.78516E-02
-2.774168E-03,4.78516E-02
-2.774122E-03,-9.76562E-04
-2.774076E-03,9.66797E-02
-2.774030E-03,9.66797E-02
-2.773984E-03,-9.76562E-04
-2.773938E-03,4.78516E-02
-2.773892E-03,-9.86328E-02
-2.773846E-03,4.78516E-02
-2.773800E-03,-9.76562E-04
-2.773754E-03,9.66797E-02
-2.773708E-03,9.66797E-02
-2.773662E-03,4.78516E-02
-2.773616E-03,-9.76562E-04
-2.773570E-03,9.66797E-02
-2.773524E-03,9.66797E-02
-2.773478E-03,9.66797E-02
-2.773432E-03,-9.76562E-04
-2.773386E-03,9.66797E-02
-2.773340E-03,4.78516E-02
-2.773294E-03,4.78516E-02
-2.773248E-03,-4.98047E-02
-2.773202E-03,-4.98047E-02
-2.773156E-03,-9.76562E-04
-2.773110E-03,9.66797E-02
-2.773064E-03,-9.76562E-04
-2.773018E-03,9.66797E-02
-2.772972E-03,9.66797E-02
-2.772926E-03,4.78516E-02
-2.772880E-03,4.78516E-02
-2.772834E-03,-9.86328E-02
-2.772788E-03,1.94336E-01
-2.772742E-03,9.66797E-02
-2.772696E-03,4.78516E-02
-2.772650E-03,9.66797E-02
-2.772604E-03,4.78516E-02
-2.772558E-03,9.66797E-02
-2.772512E-03,1.45508E-01
-2.772466E-03,-4.98047E-02
-2.772420E-03,4.78516E-02
-2.772374E-03,1.45508E-01
-2.772328E-03,-1.47461E-01
-2.772282E-03,-4.98047E-02
-2.772236E-03,4.78516E-02
-2.772190E-03,-9.76562E-04
-2.772144E-03,-9.76562E-04
-2.772098E-03,-4.98047E-02
-2.772052E-03,9.66797E-02
-2.772006E-03,-9.76562E-04
-2.771960E-03,4.78516E-02
-2.771914E-03,4.78516E-02
-2.771868E-03,4.78516E-02
-2.771822E-03,-4.98047E-02
-2.771776E-03,9.66797E-02
-2.771730E-03,9.66797E-02
-2.771684E-03,9.66797E-02
-2.771638E-03,1.94336E-01
-2.771592E-03,-4.98047E-02
-2.771546E-03,-4.98047E-02
-2.771500E-03,4.78516E-02
-2.771454E-03,-4.98047E-02
-2.771408E-03,-9.76562E-04
-2.771362E-03,-9.76562E-04
-2.771316E-03,-9.76562E-04
-2.771270E-03,-9.76562E-04
-2.771224E-03,-9.86328E-02
-2.771178E-03,4.78516E-02
-2.771132E-03,-4.98047E-02
-2.771086E-03,9.66797E-02
-2.771040E-03,1.45508E-01
-2.770994E-03,-9.86328E-02
-2.770948E-03,4.78516E-02
-2.770902E-03,4.78516E-02
-2.770856E-03,4.78516E-02
-2.770810E-03,-9.86328E-02
-2.770764E-03,2.43164E-01
-2.770718E-03,-4.98047E-02
-2.770672E-03,-9.76562E-04
-2.770626E-03,4.78516E-02
-2.770580E-03,1.94336E-01
-2.770534E-03,-9.76562E-04
-2.770488E-03,9.66797E-02
